,Names,Intelligence,Strength,Speed,Durability,Power,Combat,Tier,Abilities,Creators
2826,Highfather,100,100,100,100,100,100,80,"['Accelerated Healing', 'Acid Resistants', 'Afterimage Creation', 'Agility', 'Astral Projection', 'Avatar Creation', 'Banish', 'Clairvoyance Resistance', 'Cold Resistance', 'Conceptual Manipulation', 'Corruption', 'Corruption Resistance', 'Creation', 'Cryokinesis', 'Cyborgization', 'Dexterity', 'Dimensional Travel', 'Durability', 'Endurance', 'Energy Absorption', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Godly Physiology', 'Heat Generation', 'Heat Resistance', 'Immortality', 'Indomitable Will', 'Intangibility', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Levitation', 'Life Manipulation', 'Master Martial Artist', 'Master Tactician', 'Matter Manipulation', 'Memory Manipulation', 'Nigh-Omnipresence', 'Nigh-Omniscience', 'Power Bestowal', 'Power Modification', 'Power Nullifier', 'Precognition', 'Preparation', 'Projection', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Sealing', 'Self-Sustenance', 'Shapeshifting', 'Sound Manipulation', 'Spaceflight', 'Spatial Awareness', 'Spatial Manipulation', 'Stamina', 'Statistics Amplification', 'Stealth', 'Super Speed', 'Super Strength', 'Telepathy', 'Teleportation', 'Toxin and Disease Resistance', 'Vehicular Mastery', 'Water Control', 'Weapons Master', 'Black Hole Manipulation', 'Bullet Time', 'Curse Resistance', 'Damage Reduction', 'Damage Transferal', 'Electricity Resistance', 'Element Control', 'Existence Erasure', 'Existence Erasure Resistance', 'Force Fields', 'Fusion', 'Homing Attack', 'Invisibility', 'Magic Resistance', 'Pocket Dimensions', 'Possession Resistance', 'Resurrection', 'Soul Resistance', 'Statistics Reduction', 'Status Effect Inducement', 'Summoning', 'Telekinesis', 'Telepathy Resistance', 'Death Manipulation', 'Reality Warping', 'Reality Warping Resistance', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Timeframe Control']",DC Comics
2827,Highfather,0,0,0,0,0,0,0,,DC Comics
2828,Highfather,0,0,0,0,0,0,0,,DC Comics
2829,Highfather,0,0,0,0,0,0,0,,DC Comics
2830,Hightower,0,0,0,0,0,0,0,,DC Comics
2831,Hill Marvel,0,0,0,0,0,0,0,,DC Comics
2832,Himon,0,0,0,0,0,0,0,,DC Comics
2833,Hippolyta Milton,0,0,0,0,0,0,0,,DC Comics
2834,Hitman,0,0,0,0,0,0,0,,DC Comics
2835,Hobbes,0,0,0,0,0,0,0,,DC Comics
2836,Holiday,0,0,0,0,0,0,0,,DC Comics
2837,Hollika Rahn,0,0,0,0,0,0,0,,DC Comics
2838,Hollow Man,0,0,0,0,0,0,0,,DC Comics
2839,Holocaust,0,0,0,0,0,0,0,,DC Comics
2840,Holographic Man,0,0,0,0,0,0,0,,DC Comics
2841,Honest Mary,0,0,0,0,0,0,0,,DC Comics
2842,Honeybee,0,0,0,0,0,0,0,,DC Comics
2843,Hooded Justice,0,0,0,0,0,0,0,,DC Comics
2844,Hope,0,0,0,0,0,0,0,,DC Comics
2845,Horatio,0,0,0,0,0,0,0,,DC Comics
2846,Horigal,0,0,0,0,0,0,0,,DC Comics
2847,Horku,0,0,0,0,0,0,0,,DC Comics
2848,Horoq Nnot,0,0,0,0,0,0,0,,DC Comics
2849,Horsewoman,0,0,0,0,0,0,0,,DC Comics
2850,Horus,0,0,0,0,0,0,0,,DC Comics
2851,Hot Pursuit,0,0,0,0,0,0,0,,DC Comics
2852,Hot Spot,45,10,30,25,30,60,30,"['Durability', 'Fire Control', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Jump', 'Peak Human Condition', 'Stamina', 'Super Speed', 'Super Strength', 'Acrobatics', 'Agility', 'Aura', 'Berserk Mode', 'Cold Resistance', 'Dexterity', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Enhanced Condition', 'Flight', 'Latent Abilities', 'Marksmanship', 'Master Martial Artist', 'Reflexes', 'Vision - Heat', 'Invulnerability', 'Transformation']",DC Comics
2853,Hot Spot,0,0,0,0,0,0,0,,DC Comics
2854,Hotfoot,0,0,0,0,0,0,0,,DC Comics
2855,Hotstreak,50,20,25,10,45,30,20,"['Durability', 'Fire Control', 'Jump', 'Stamina', 'Agility', 'Endurance', 'Energy Absorption', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Reflexes', 'Smoke Manipulation', 'Flight']",DC Comics
2856,Hotstreak,0,0,0,0,0,0,0,,DC Comics
2857,Houngan,0,0,0,0,0,0,0,,DC Comics
2858,Hourman,75,25,16,30,55,40,20,"['Durability', 'Intelligence', 'Stamina', 'Super Speed', 'Super Strength', 'Agility', 'Gadget Usage', 'Jump', 'Reflexes', 'Toxin and Disease Resistance', 'Underwater breathing', 'Adaptation']",DC Comics
2859,Hourman,0,0,0,0,0,0,0,,DC Comics
2860,Hourman (Worlogog),0,0,0,0,0,0,0,,DC Comics
2861,Hourman,0,0,0,0,0,0,0,,DC Comics
2862,Hourman II,0,0,0,0,0,0,0,,DC Comics
2863,Hourman III,0,0,0,0,0,0,0,,DC Comics
2864,Howell Rice,0,0,0,0,0,0,0,,DC Comics
2865,Hraalkar,0,0,0,0,0,0,0,,DC Comics
2866,Hue Vile,0,0,0,0,0,0,0,,DC Comics
2867,Hugo Strange,90,10,50,13,7,70,10,"['Intelligence', 'Peak Human Condition', 'Stamina', 'Agility', 'Enhanced Memory', 'Hypnokinesis', 'Information Analysis', 'Insanity', 'Master Martial Artist', 'Master Tactician', 'Memory Manipulation', 'Mind Control', 'Perfect Recollection', 'Reflexes', 'Stealth', 'Weapon-based Powers', 'Weapons Master', 'Terrakinesis']",DC Comics
2868,Hugo Strange,80,1,1,5,5,50,10,"['Intelligence', 'Peak Human Condition', 'Stamina', 'Master Martial Artist', 'Master Tactician', 'Stealth', 'Reflexes']",DC Comics
2869,Hugo Strange,85,8,25,14,15,15,10,"['Intelligence', 'Peak Human Condition', 'Master Tactician', 'Mind Control', 'Preparation']",DC Comics
2870,Hugo Strange,0,0,0,0,0,0,0,,DC Comics
2871,Hugo Strange,0,0,0,0,0,0,0,,DC Comics
2872,Huitzilopochtli,0,0,0,0,0,0,0,,DC Comics
2873,Human Bomb,75,25,11,25,45,65,10,"['Intelligence', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Agility', 'Heat Generation', 'Heat Resistance', 'Invulnerability']",DC Comics
2874,Human Bomb,0,0,0,0,0,0,0,,DC Comics
2875,Human Bomb,0,0,0,0,0,0,0,,DC Comics
2876,Human Bomb II,0,0,0,0,0,0,0,,DC Comics
2877,Human Flame,0,0,0,0,0,0,0,,DC Comics
2878,Human Target,0,0,0,0,0,0,0,,DC Comics
2879,Human Target,0,0,0,0,0,0,0,,DC Comics
2880,Hummingbird,0,0,0,0,0,0,0,,DC Comics
2881,Humpty Dumpty,0,0,0,0,0,0,0,,DC Comics
2882,Hunk Norvock,0,0,0,0,0,0,0,,DC Comics
2883,Hunky Punk,0,0,0,0,0,0,0,,DC Comics
2884,Hunter Panic,0,0,0,0,0,0,0,,DC Comics
2885,Hunter Prince,40,100,20,50,20,100,50,"['Accelerated Healing', 'Attack Reflection', 'Jump', 'Stamina', 'Super Speed', 'Super Strength', 'Damage Boost', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Indomitable Will', 'Invulnerability', 'Photographic Reflexes', 'Physical Anomaly', 'Radiation Immunity', 'Super Breath']",DC Comics
2886,Huntress,65,1,25,10,13,70,10,"['Intelligence', 'Peak Human Condition', 'Stamina', 'Acrobatics', 'Agility', 'Explosion Manipulation', 'Gliding', 'Marksmanship', 'Master Martial Artist', 'Reflexes', 'Stealth', 'Weapon-based Powers', 'Weapons Master', 'Vehicular Mastery']",DC Comics
2887,Huntress,70,1,25,10,15,75,10,"['Intelligence', 'Peak Human Condition', 'Stamina', 'Acrobatics', 'Agility', 'Explosion Manipulation', 'Gliding', 'Marksmanship', 'Master Martial Artist', 'Reflexes', 'Sealing', 'Weapon-based Powers', 'Weapons Master']",DC Comics
2888,Huntress,60,1,1,5,5,40,10,"['Stamina', 'Acrobatics', 'Stealth', 'Agility', 'Marksmanship', 'Reflexes']",DC Comics
2889,Huntress,0,0,0,0,0,0,0,,DC Comics
2890,Huntress,50,1,1,5,5,50,10,"['Peak Human Condition', 'Stamina', 'Acrobatics', 'Marksmanship', 'Reflexes', 'Stealth', 'Master Martial Artist']",DC Comics
2891,Huntress,65,1,7,5,10,80,10,"['Acrobatics', 'Agility', 'Intelligence', 'Stamina', 'Stealth', 'Endurance', 'Marksmanship', 'Master Martial Artist', 'Weapons Master']",DC Comics
2892,Huntress,0,0,0,0,0,0,0,,DC Comics
2893,Huntress,0,0,0,0,0,0,0,,DC Comics
2894,Huon The Small,0,0,0,0,0,0,0,,DC Comics
2895,Hurmizah,0,0,0,0,0,0,0,,DC Comics
2896,Hurricane,0,0,0,0,0,0,0,,DC Comics
2897,Hush,90,13,19,10,15,80,10,"['Intelligence', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Stamina', 'Weapon-based Powers', 'Weapons Master', 'Agility', 'Stealth', 'Danger Sense', 'Shapeshifting']",DC Comics
2898,Hush,0,0,0,0,0,0,0,,DC Comics
2899,Hush,55,6,30,13,13,13,10,"['Peak Human Condition', 'Weapon-based Powers', 'Weapons Master', 'Disguise Mastery', 'Marksmanship', 'Master Martial Artist', 'Preparation', 'Stealth']",DC Comics
2900,Hush,0,0,0,0,0,0,0,,DC Comics
2901,Hwaal,0,0,0,0,0,0,0,,DC Comics
2902,Hyalt,0,0,0,0,0,0,0,,DC Comics
2903,Hybrid Lantern,0,0,0,0,0,0,0,,DC Comics
2904,Hyena,0,1,25,25,25,35,0,"['Agility', 'Animal Attributes', 'Animal Control', 'Animal Oriented Powers', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Super Strength', 'Accelerated Healing']",DC Comics
2905,Hyperion,0,0,0,0,0,0,0,,DC Comics
2906,Hyperius,0,0,0,0,0,0,0,,DC Comics
2907,Hyperman,0,0,0,0,0,0,0,,DC Comics
2908,Hypnota,0,0,0,0,0,0,0,,DC Comics
2909,Hypnotic,0,0,0,0,0,0,0,,DC Comics
2910,Hyve,0,0,0,0,0,0,0,,DC Comics
2911,"I, Vampire",70,30,50,30,70,75,20,"['Accelerated Healing', 'Bloodlust', 'Cold Resistance', 'Dexterity', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Extrasensory Perception', 'Immortality', 'Levitation', 'Longevity', 'Master Martial Artist', 'Master Tactician', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Self-Sustenance', 'Sleep Manipulation', 'Stamina', 'Stealth', 'Toxin and Disease Resistance', 'Transformation', 'Weapon Summoning', 'Weapons Master', 'Acrobatics', 'Animal Attributes', 'Flight', 'Heat Resistance', 'Shapeshifting', 'Swordsmanship', 'Weapon Creation', 'Weapon-based Powers']",DC Comics
2912,I.N.S.T.I.G.A.T.O.R.,0,0,0,0,0,0,0,,DC Comics
2913,I.Q.,0,0,0,0,0,0,0,,DC Comics
2914,Iae,0,0,0,0,0,0,0,,DC Comics
2915,Ian Karkull,0,0,0,0,0,0,0,,DC Comics
2916,Iara,0,0,0,0,0,0,0,,DC Comics
2917,IBAC,0,0,0,0,0,0,0,,DC Comics
2918,Ibis The Invincible,0,0,0,0,0,0,0,,DC Comics
2919,Ibn Al Xu'ffasch,0,0,0,0,0,0,0,,DC Comics
2920,Ibriel,100,100,100,100,100,100,90,"['Nigh-Omnipotence', 'Nigh-Omnipresence', 'Nigh-Omniscience']",DC Comics
2921,Ice,60,1,20,10,50,45,30,"['Cold Resistance', 'Cryokinesis', 'Durability', 'Flight', 'Weapon Creation', 'Weather Control', 'Wind Control']",DC Comics
2922,Ice,0,0,0,0,0,0,0,,DC Comics
2923,Ice,0,0,0,0,0,0,0,,DC Comics
2924,Ice Maiden,0,0,0,0,0,0,0,,DC Comics
2925,Iceberg,0,0,0,0,0,0,0,,DC Comics
2926,Ichtulhu,100,100,100,100,100,100,90,"['Nigh-Omnipotence', 'Omnipresence']",DC Comics
2927,Icicle,0,0,0,0,0,0,0,,DC Comics
2928,Icicle,80,10,10,20,25,45,20,"['Accelerated Healing', 'Cold Resistance', 'Cryokinesis', 'Durability', 'Emotional Power Up', 'Indomitable Will', 'Insanity', 'Intelligence', 'Peak Human Condition', 'Preparation', 'Weapon Creation', 'Acrobatics', 'Agility', 'Bullet Time', 'Element Control', 'Endurance', 'Enhanced Senses', 'Enhanced Sight', 'Jump', 'Reflexes', 'Stealth', 'Vision - Night', 'Weather Control']",DC Comics
2929,Icicle,0,0,0,0,0,0,0,,DC Comics
2930,Icicle,0,0,0,0,0,0,0,,DC Comics
2931,Icicle,0,0,0,0,0,0,0,,DC Comics
2932,Icicle Jr.,0,0,0,0,0,0,0,,DC Comics
2933,Icon,80,100,100,90,85,90,60,"['Accelerated Healing', 'Agility', 'Berserk Mode', 'Cold Resistance', 'Durability', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Smell', 'Flight', 'Force Fields', 'Indomitable Will', 'Intelligence', 'Invulnerability', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Adaptation', 'Dexterity', 'Electrokinesis', 'Endurance', 'Fire Resistance', 'Heat Resistance', 'Immortality', 'Information Analysis', 'Interstellar Travel', 'Jump', 'Magnetism', 'Master Tactician', 'Power Suit', 'Radiation Immunity', 'Self-Sustenance', 'Toxin and Disease Resistance']",DC Comics
2934,Icon,0,0,0,0,0,0,0,,DC Comics
2935,Ifiyfi,0,0,0,0,0,0,0,,DC Comics
2936,Imecsub,0,0,0,0,0,0,0,,DC Comics
2937,Immortal Man,0,0,0,0,0,0,0,,DC Comics
2938,Immortal Man,0,0,0,0,0,0,0,,DC Comics
2939,Immortal Man,0,0,0,0,0,0,0,,DC Comics
2940,Immortal Wonder Woman,100,100,100,100,100,50,80,"['Nigh-Omnipotence', 'Nigh-Omniscience', 'Omnipresence']",DC Comics
2941,Immorto,0,0,0,0,0,0,0,,DC Comics
2942,Imperator,0,0,0,0,0,0,0,,DC Comics
2943,Imperiex,95,100,100,100,100,50,80,"['Absolute Condition', 'Absorption', 'Acausality', 'Accelerated Development', 'Accelerated Healing', 'Adaptation', 'Agility', 'Animated Shadow', 'Anti-Gravity', 'Antiforce Manipulation', 'Astral Projection', 'Astral Trap', 'Astral Travel', 'Attack Negation', 'Attack Reflection', 'Aura', 'Avatar Creation', 'Awakened Power', 'Banish', 'Black Hole Manipulation', 'Body Puppetry', 'Causality Manipulation', 'Changing Armor', 'Cloning', 'Cold Resistance', 'Cosmic Awareness', 'Creation', 'Damage Boost', 'Damage Reduction', 'Danger Sense', 'Darkforce Manipulation', 'Data Manipulation', 'Deconstruction', 'Density Control', 'Dexterity', 'Dimension Storage', 'Dimensional Awareness', 'Dimensional Travel', 'Divine Powers', 'Divinity', 'Duplication', 'Durability', 'Durability Negation', 'Electricity Absorption', 'Electricity Resistance', 'Electrokinesis', 'Element Control', 'Elemental Transmogrification', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Senses', 'Entropy Projection', 'Existence Erasure', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Force Fields', 'Godly Physiology', 'Gravity Control', 'Hacking', 'Heal', 'Heat Generation', 'Heat Resistance', 'Homing Attack', 'Illusions', 'Immortality', 'Immortality Negation', 'Indomitable Will', 'Information Analysis', 'Information Manipulation', 'Instinctive Reaction', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Large Size', 'Laser Manipulation', 'Law Manipulation', 'Levitation', 'Longevity', 'Magnetism', 'Matter Absorption', 'Matter Manipulation', 'Mechanical Aptitude', 'Mind Blast', 'Molecular Combustion', 'Molecular Dissipation', 'Molecular Immobilization', 'Molecular Manipulation', 'Nanotechnology', 'Natural Armor', 'Natural Weapons', 'Omni-Sense', 'Peak Human Condition', 'Phasing', 'Physics Manipulation', 'Plasma Manipulation', 'Portal Creation', 'Possession Resistance', 'Power Absorption', 'Power Absorption Immunity', 'Power Augmentation', 'Power Bestowal', 'Power Mimicry', 'Power Mimicry Immunity', 'Power Modification', 'Power Nullifier', 'Power Sense', 'Power Suit', 'Projection', 'Psionic Powers', 'Quantum Manipulation', 'Radar Sense', 'Radiation Absorption', 'Radiation Control', 'Radiation Immunity', 'Reality Warping', 'Reality Warping Resistance', 'Regeneration', 'Sealing', 'Self-Destruction', 'Self-Sustenance', 'Separation', 'Shockwaves Generation', 'Size Changing', 'Spaceflight', 'Spatial Awareness', 'Spatial Communication', 'Spatial Manipulation', 'Stamina', 'Stealth', 'Summoning', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Technological Possession', 'Technopath/Cyberpath', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Timeframe Control', 'Transmutation', 'Vaporising Beams', 'Vision - Heat', 'Weapon Summoning', 'Afterimage Creation', 'Amber', 'Berserk Mode', 'Bullet Time', 'Electro-Magnetism Manipulation', 'Emotional Power Up', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Sight', 'Hellfire Resistance', 'Illusion Resistance', 'Magic Resistance', 'Master Tactician', 'Mind Control Resistance', 'Organic Manipulation', 'Origin Manipulation', 'Perfect Recollection', 'Physical Anomaly', 'Preparation', 'Reactive Power Level', 'Reflexes', 'Resurrection', 'Shapeshifting', 'Soul Manipulation', 'Soul Resistance', 'Statistics Amplification', 'Statistics Reduction', 'Toxin and Disease Resistance', 'Transformation', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vision - X-Ray', 'Void Manipulation', 'Vortex Creation', 'Weapons Master', 'Telekinesis']",DC Comics
2944,Imperiex Probes,0,0,0,0,0,0,0,,DC Comics
2945,Impulse,0,0,0,0,0,0,0,,DC Comics
2946,Impulse,0,0,0,0,0,0,0,,DC Comics
2947,Impulse,0,0,0,0,0,0,0,,DC Comics
2948,Impulse,0,0,0,0,0,0,0,,DC Comics
2949,Impulse (CW),0,0,0,0,0,0,0,,DC Comics
2950,Impulse,0,0,0,0,0,0,0,,DC Comics
2951,Impulse,0,0,0,0,0,0,0,,DC Comics
2952,Impulse 1000000,0,0,0,0,0,0,0,,DC Comics
2953,Incubus,0,0,0,0,0,0,0,,DC Comics
2954,Indigo,70,100,100,100,100,60,60,"['Agility', 'Animation', 'Arcane Magic', 'Bloodlust', 'Cold Resistance', 'Creation', 'Dexterity', 'Dimensional Awareness', 'Dimensional Travel', 'Durability', 'Emotional Power Up', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Senses', 'Enhanced Sight', 'Enhanced Touch', 'Explosion Manipulation', 'Fire Resistance', 'Flight', 'Force Fields', 'Heat Resistance', 'Indomitable Will', 'Information Analysis', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Lantern Power Ring', 'Levitation', 'Magic', 'Power Suit', 'Projection', 'Radiation Immunity', 'Reflexes', 'Spaceflight', 'Stamina', 'Statistics Amplification', 'Toxin and Disease Resistance', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Weapon Creation', 'Weapon Summoning', 'Accelerated Development', 'Accelerated Healing', 'Acid Resistants', 'Adaptation', 'Causality Resistance', 'Clairvoyance Resistance', 'Compassion Inducement', 'Corruption Resistance', 'Cosmic Awareness', 'Danger Sense', 'Dig', 'Electricity Resistance', 'Endurance', 'Grappling/Climbing', 'Hacking', 'Heat Generation', 'Illusion Resistance', 'Illusions', 'Intangibility', 'Invisibility', 'Magic Absorption', 'Magic Resistance', 'Marksmanship', 'Portal Creation', 'Possession Resistance', 'Power Sense', 'Radar Sense', 'Reactive Power Level', 'Self-Sustenance', 'Spatial Awareness', 'Telepathy Resistance', 'Teleportation', 'Vision - X-Ray', 'Weapons Master']",DC Comics
2955,Indigo,85,25,25,30,50,50,30,"['Accelerated Healing', 'Dexterity', 'Durability', 'Enhanced Senses', 'Hacking', 'Intelligence', 'Stamina', 'Super Speed', 'Super Strength', 'Technopath/Cyberpath', 'Agility', 'Cold Resistance', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Memory', 'Enhanced Sight', 'Fire Resistance', 'Flight', 'Force Fields', 'Heat Resistance', 'Jump', 'Reflexes', 'Regeneration', 'Robotic Engineering', 'Stealth', 'Toxin and Disease Resistance', 'Weapon-based Powers', 'Weapons Master', 'Matter Manipulation', 'Molecular Manipulation', 'Nanotechnology', 'Technological Possession']",DC Comics
2956,Indigo,0,0,0,0,0,0,0,,DC Comics
2957,Indigo Lantern,0,0,0,0,0,0,0,,DC Comics
2958,Indigo Tribe Warrior,50,30,50,50,60,50,10,['Lantern Power Ring'],DC Comics
2959,Indigo-1,0,0,0,0,0,0,0,,DC Comics
2960,Indigo-2,0,0,0,0,0,0,0,,DC Comics
2961,Inertia,0,0,0,0,0,0,0,,DC Comics
2962,Inertia,0,0,0,0,0,0,0,,DC Comics
2963,Infernal,0,0,0,0,0,0,0,,DC Comics
2964,Inferno,0,0,0,0,0,0,0,,DC Comics
2965,Infinite Woman,0,0,0,0,0,0,0,,DC Comics
2966,Infinity Man,0,0,0,0,0,0,0,,DC Comics
2967,Infinity Man (Life Equation),100,100,100,100,100,100,80,"['Nigh-Omnipotence', 'Omnipresence', 'Omniscience']",DC Comics
2968,Inque,50,15,17,20,30,40,10,"['Elasticity', 'Supernatural Condition', 'Grappling/Climbing', 'Marksmanship', 'Transformation']",DC Comics
2969,Insect Queen,0,0,0,0,0,0,0,,DC Comics
2970,Insider,90,25,40,30,40,100,20,"['Acrobatics', 'Camouflage', 'Cold Resistance', 'Disguise Mastery', 'Gadget Usage', 'Hacking', 'Indomitable Will', 'Information Analysis', 'Invisibility', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Photographic Deduction', 'Preparation', 'Reflexes', 'Stealth', 'Swordsmanship', 'Truth Manipulation', 'Vehicular Mastery', 'Weapons Master', 'Acid Resistants', 'Adaptation', 'Agility', 'Danger Sense', 'Electricity Resistance', 'Electrokinesis', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Enhanced Hearing', 'Enhanced Senses', 'Explosion Manipulation', 'Fire Resistance', 'Flight', 'Gliding', 'Gravity Control', 'Heat Generation', 'Heat Resistance', 'Jump', 'Levitation', 'Light Control', 'Mechanical Aptitude', 'Power Mimicry', 'Power Suit', 'Pressure Points', 'Radiation Immunity', 'Sound Manipulation', 'Toxin and Disease Resistance', 'Vision - Heat', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vision - X-Ray', 'Wallcrawling', 'Energy Resistance', 'Teleportation']",DC Comics
